"","n","p","optimizer","epochs","batch_size","device","jit","latent","n_layers","init_max_memory","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","loss"
"88",2000,1000,"sgd",10,128,"cuda",TRUE,1000,1,FALSE,0.579528570175171,0.612895965576172,0.651517152786255,0.683322668075562,0.715474605560303,0.748353481292725,0.781067371368408,0.814066648483276,0.853143930435181,0.884958267211914,0.800794303417206
"89",2000,1000,"adam",10,16,"cuda",TRUE,1000,1,FALSE,1.03815150260925,1.56915879249573,2.11515164375305,2.64624214172363,3.17704296112061,3.71123909950256,4.24981284141541,4.79653596878052,5.33938312530518,5.88550400733948,45.5419311523438
"90",2000,1000,"sgd",10,16,"cuda",TRUE,1000,1,FALSE,0.748119831085205,1.0113000869751,1.26911282539368,1.52781367301941,1.79277110099792,2.05103993415833,2.30922627449036,2.60831546783447,2.86687803268433,3.1277711391449,0.317461937665939
"91",2000,1000,"adam",10,1024,"cuda",FALSE,1000,1,FALSE,0.100898027420044,0.111173152923584,0.120248079299927,0.129249811172485,0.143670558929443,0.152288675308228,0.160642385482788,0.168944597244263,0.177422523498535,0.186211585998535,528.962890625
"92",2000,1000,"sgd",10,1024,"cuda",FALSE,1000,1,FALSE,0.0849947929382324,0.0903315544128418,0.0949521064758301,0.0994753837585449,0.103955030441284,0.108449459075928,0.113139152526855,0.117623329162598,0.122051954269409,0.126468658447266,917.284118652344
"93",2000,1000,"adam",10,128,"cuda",FALSE,1000,1,FALSE,0.187911510467529,0.261290788650513,0.341713905334473,0.412034511566162,0.488513946533203,0.557774782180786,0.653359651565552,0.728142976760864,0.799976348876953,0.866085767745972,0.0734588876366615
"94",2000,1000,"sgd",10,128,"cuda",FALSE,1000,1,FALSE,0.115563631057739,0.151780605316162,0.187721014022827,0.229933023452759,0.262813568115234,0.295723915100098,0.328918933868408,0.363012552261353,0.398675441741943,0.44115161895752,0.800769925117493
"95",2000,1000,"adam",10,16,"cuda",FALSE,1000,1,FALSE,0.667948007583618,1.21669840812683,1.77166390419006,2.30735373497009,2.86239171028137,3.40077471733093,3.94340300559998,4.50112557411194,5.04637050628662,5.60262203216553,46.0752983093262
"96",2000,1000,"sgd",10,16,"cuda",FALSE,1000,1,FALSE,0.396013021469116,0.68982195854187,0.974453687667847,1.2672655582428,1.55084133148193,1.84169387817383,2.14086675643921,2.39636039733887,2.65849041938782,2.9110062122345,0.317465305328369
"97",2000,1000,"adam",10,1024,"cuda",TRUE,500,1,FALSE,0.162878751754761,0.635000228881836,0.64415454864502,0.652988433837891,0.661850929260254,0.670686721801758,0.679094314575195,0.687911510467529,0.696633100509644,0.705517292022705,675.848266601562
"98",2000,1000,"sgd",10,1024,"cuda",TRUE,500,1,FALSE,0.137841701507568,0.604231357574463,0.608702898025513,0.613265752792358,0.617447376251221,0.621912717819214,0.626031637191772,0.630181789398193,0.634552955627441,0.638610124588013,923.6044921875
"99",2000,1000,"adam",10,128,"cuda",TRUE,500,1,FALSE,0.649535417556763,0.716253519058228,0.786754131317139,0.856918096542358,0.921597719192505,0.992123126983643,1.05651164054871,1.12691926956177,1.19160914421082,1.26105690002441,0.813300430774689
"100",2000,1000,"sgd",10,128,"cuda",TRUE,500,1,FALSE,0.564085245132446,0.596821546554565,0.634833812713623,0.66613245010376,0.697613000869751,0.73005199432373,0.762114286422729,0.794216394424438,0.862983226776123,0.892591714859009,1.02099752426147
"101",2000,1000,"adam",10,16,"cuda",TRUE,500,1,FALSE,1.06810712814331,1.60307836532593,2.16233921051025,2.69306373596191,3.22081732749939,3.75190830230713,4.27675986289978,4.81171059608459,5.33887457847595,5.87453126907349,15.1738796234131
"102",2000,1000,"sgd",10,16,"cuda",TRUE,500,1,FALSE,0.743145942687988,0.999494314193726,1.24949240684509,1.48859596252441,1.73601078987122,1.97663950920105,2.21945810317993,2.47766661643982,2.71524906158447,2.95334315299988,0.317905783653259
"103",2000,1000,"adam",10,1024,"cuda",FALSE,500,1,FALSE,0.117629051208496,0.127331733703613,0.136534214019775,0.146167993545532,0.160543203353882,0.169363260269165,0.177883386611938,0.186375379562378,0.194897413253784,0.203874826431274,675.848266601562
"104",2000,1000,"sgd",10,1024,"cuda",FALSE,500,1,FALSE,0.106465816497803,0.11187219619751,0.116482973098755,0.121270179748535,0.126038074493408,0.130667209625244,0.135422229766846,0.139898538589478,0.144603967666626,0.149296045303345,923.6044921875
"105",2000,1000,"adam",10,128,"cuda",FALSE,500,1,FALSE,0.203375339508057,0.273269176483154,0.348281383514404,0.414847612380981,0.487527847290039,0.553788423538208,0.626122236251831,0.692231178283691,0.763887405395508,0.830263614654541,0.813300132751465
"106",2000,1000,"sgd",10,128,"cuda",FALSE,500,1,FALSE,0.128420829772949,0.165676355361938,0.203491449356079,0.246881723403931,0.280661344528198,0.314562082290649,0.348439693450928,0.383491277694702,0.421367883682251,0.466094732284546,1.02100193500519
"107",2000,1000,"adam",10,16,"cuda",FALSE,500,1,FALSE,0.673106908798218,1.2266218662262,1.78610849380493,2.33185648918152,2.88634967803955,3.42967557907104,3.97636461257935,4.53592228889465,5.08564257621765,5.64681363105774,15.1658935546875
"108",2000,1000,"sgd",10,16,"cuda",FALSE,500,1,FALSE,0.336864948272705,0.594354391098022,0.841639280319214,1.11185121536255,1.37844848632812,1.64824604988098,1.92160964012146,2.18452763557434,2.45456027984619,2.71868371963501,0.317910194396973
