"n","p","epochs","batch_size","device","jit","latent","n_layers","Python","R","ratio"
2000,500,20,256,"cpu",FALSE,1000,1,0.507477283477783,1.9355194568634,3.81400216301137
2000,500,20,256,"cpu",FALSE,1000,5,2.55717706680298,9.85445284843445,3.85364509026926
2000,500,20,256,"cpu",FALSE,1000,10,5.37655258178711,14.6134252548218,2.71799169310169
2000,500,20,256,"cpu",TRUE,100,1,0.463317394256592,1.49217367172241,3.22062950845317
2000,500,20,256,"cpu",TRUE,100,5,0.774199962615967,2.73839044570923,3.53705835435125
2000,500,20,256,"cpu",TRUE,100,10,1.28394317626953,4.67854714393616,3.64388956646008
2000,500,20,256,"cpu",TRUE,500,1,0.611966133117676,1.52194857597351,2.48698170308855
2000,500,20,256,"cpu",TRUE,500,5,1.40968298912048,5.88557386398315,4.17510455145325
2000,500,20,256,"cpu",TRUE,500,10,2.37848877906799,12.1370344161987,5.1028344228534
2000,500,20,256,"cpu",TRUE,1000,1,0.64445686340332,2.21935653686523,3.44376274487171
2000,500,20,256,"cpu",TRUE,1000,5,2.75159502029419,14.0515549182892,5.10669441347763
2000,500,20,256,"cpu",TRUE,1000,10,5.49179100990295,28.2223725318909,5.13901065808941
2000,500,20,256,"cuda",FALSE,100,1,0.491768836975098,0.87528395652771,1.77986869178543
2000,500,20,256,"cuda",FALSE,100,5,0.588815689086914,1.69376587867737,2.87656377041162
2000,500,20,256,"cuda",FALSE,100,10,0.70166802406311,2.94361400604248,4.19516623972268
2000,500,20,256,"cuda",FALSE,500,1,0.492244720458984,0.814001560211182,1.65365219042305
2000,500,20,256,"cuda",FALSE,500,5,0.586571931838989,1.74705195426941,2.97841042068301
2000,500,20,256,"cuda",FALSE,500,10,0.7900071144104,2.97416353225708,3.76473006129415
2000,500,20,256,"cuda",FALSE,1000,1,0.491754770278931,0.804183006286621,1.63533341187616
2000,500,20,256,"cuda",FALSE,1000,5,0.589000940322876,1.72954916954041,2.93641155919431
2000,500,20,256,"cuda",FALSE,1000,10,0.711735963821411,2.87667465209961,4.04177222779967
2000,500,20,256,"cuda",TRUE,100,1,0.49782133102417,1.21722149848938,2.44509711141784
2000,500,20,256,"cuda",TRUE,100,5,0.582319736480713,2.08132290840149,3.57419262651151
2000,500,20,256,"cuda",TRUE,100,10,0.788589239120483,3.24577808380127,4.11592997061601
2000,500,20,256,"cuda",TRUE,500,1,0.489820718765259,1.26484274864197,2.58225652812398
2000,500,20,256,"cuda",TRUE,500,5,0.58190393447876,2.1447286605835,3.68570915834181
2000,500,20,256,"cuda",TRUE,500,10,0.68459153175354,3.28246688842773,4.79478161235779
2000,500,20,256,"cuda",TRUE,1000,1,0.490506887435913,1.17428636550903,2.39402625240906
2000,500,20,256,"cuda",TRUE,1000,5,0.580888271331787,2.07451152801514,3.57127459857119
2000,500,20,256,"cuda",TRUE,1000,10,0.765588283538818,3.14278149604797,4.10505432700841
