"n","p","epochs","batch_size","device","jit","latent","n_layers","Python","R","ratio"
2000,500,20,256,"cpu",FALSE,1000,1,0.548402786254883,1.91347169876099,3.48917209525566
2000,500,20,256,"cpu",FALSE,1000,3,1.34138560295105,5.67006278038025,4.2270192612073
2000,500,20,256,"cpu",FALSE,1000,5,2.33755302429199,9.49721527099609,4.06288763176726
2000,500,20,256,"cpu",TRUE,100,1,0.399160861968994,1.32135772705078,3.31033889578438
2000,500,20,256,"cpu",TRUE,100,3,0.492405891418457,2.03814268112183,4.13915169709002
2000,500,20,256,"cpu",TRUE,100,5,0.58465838432312,2.76218628883362,4.72444484317368
2000,500,20,256,"cpu",TRUE,500,1,0.552315235137939,1.46611714363098,2.654493394999
2000,500,20,256,"cpu",TRUE,500,3,0.785061597824097,3.75274872779846,4.78019653260293
2000,500,20,256,"cpu",TRUE,500,5,1.12500882148743,6.05734825134277,5.38426733697436
2000,500,20,256,"cpu",TRUE,1000,1,0.47379994392395,2.13680863380432,4.50993855361726
2000,500,20,256,"cpu",TRUE,1000,3,1.3259015083313,6.82526898384094,5.14764403008397
2000,500,20,256,"cpu",TRUE,1000,5,2.35969519615173,13.7021389007568,5.80674102447752
2000,500,20,256,"cuda",FALSE,100,1,0.335407495498657,0.756777048110962,2.25629140155573
2000,500,20,256,"cuda",FALSE,100,3,0.459534883499146,1.23883605003357,2.69584768103002
2000,500,20,256,"cuda",FALSE,100,5,0.427765607833862,1.71200132369995,4.00219487576211
2000,500,20,256,"cuda",FALSE,500,1,0.336262941360474,0.768759250640869,2.28618487523655
2000,500,20,256,"cuda",FALSE,500,3,0.380619525909424,1.2606885433197,3.31220144396824
2000,500,20,256,"cuda",FALSE,500,5,0.418048143386841,1.96893692016602,4.70983294941718
2000,500,20,256,"cuda",FALSE,1000,1,0.336299896240234,0.764396905899048,2.27296206286369
2000,500,20,256,"cuda",FALSE,1000,3,0.469183921813965,1.26202940940857,2.6898394227349
2000,500,20,256,"cuda",FALSE,1000,5,0.422682046890259,1.72905588150024,4.09067736427697
2000,500,20,256,"cuda",TRUE,100,1,0.347928285598755,1.24465322494507,3.57732692759696
2000,500,20,256,"cuda",TRUE,100,3,0.376228809356689,1.72148942947388,4.57564489124966
2000,500,20,256,"cuda",TRUE,100,5,0.411603689193726,2.31081295013428,5.61416967535165
2000,500,20,256,"cuda",TRUE,500,1,0.41268253326416,1.20568633079529,2.92158313863874
2000,500,20,256,"cuda",TRUE,500,3,0.377113342285156,1.69255757331848,4.48819329239919
2000,500,20,256,"cuda",TRUE,500,5,0.412521123886108,2.13622760772705,5.17846840812165
2000,500,20,256,"cuda",TRUE,1000,1,0.335626363754272,1.16691660881042,3.4768323791893
2000,500,20,256,"cuda",TRUE,1000,3,0.376893997192383,1.67400765419006,4.44158746666261
2000,500,20,256,"cuda",TRUE,1000,5,0.411085605621338,2.09015202522278,5.08446901725884
